"subject" "activity_name" "measure" "value"
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0414738805316456
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0441270690182012
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0416615668939617
17 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0390296211270938
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Y" -0.0401207685420833
18 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0397930495333333
18 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0445622527458084
19 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0383208736670278
20 "LAYING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0402012429820513
20 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0424081459060606
21 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0408236141863333
22 "SITTING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0372238262065657
22 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0404541723047154
23 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0432722741798387
24 "LAYING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0390749421383202
25 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0389884753435208
26 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.040476400288852
27 "LAYING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0464751059848658
27 "STANDING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0395641430128205
28 "LAYING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0447972595862042
29 "LAYING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0464322029527616
30 "LAYING" "Time_Body_Gyro_Jerk_Mean_Y" -0.0412903779669452
1 "WALKING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0471393985477522
2 "WALKING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0557541828188742
3 "WALKING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0521178264170088
4 "WALKING" "Time_Body_Gyro_Jerk_Mean_Z" -0.060866534304433
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0529863681443902
5 "WALKING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0506258160122517
6 "WALKING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0571513411507627
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0433103259283146
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0610307928148701
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0582887148366548
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.053402884281875
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0554261378425641
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0560434883966667
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0480140167267405
12 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0515110922703731
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0617431983833333
13 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0582718748712538
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0418610459717213
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.054978679931519
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0555645456881098
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0539470410873497
17 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0504091215649062
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Mean_Z" -0.0537865145708333
18 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.053319608
18 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0571652014122156
19 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0569649444286944
20 "LAYING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0525724570615385
20 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0556613228575758
21 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0533861046416422
22 "SITTING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0543623901222222
22 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0644152729899187
23 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0621959093526344
24 "LAYING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0552987683401575
25 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0555782223647433
26 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0558282743354031
27 "LAYING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0600793214
27 "STANDING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0530710005410256
28 "LAYING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0607680707408115
29 "LAYING" "Time_Body_Gyro_Jerk_Mean_Z" -0.052785999031686
30 "LAYING" "Time_Body_Gyro_Jerk_Mean_Z" -0.0493556177875196
1 "WALKING" "Time_Body_Gyro_Jerk_Stddev_X" -0.637812687210375
2 "WALKING" "Time_Body_Gyro_Jerk_Stddev_X" -0.671679103311258
3 "WALKING" "Time_Body_Gyro_Jerk_Stddev_X" -0.689328428607038
4 "WALKING" "Time_Body_Gyro_Jerk_Stddev_X" -0.778479585721649
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.637528066829268
5 "WALKING" "Time_Body_Gyro_Jerk_Stddev_X" -0.662581310334437
6 "WALKING" "Time_Body_Gyro_Jerk_Stddev_X" -0.739023005
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.0342001184382022
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.701731200484416
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.674984452240214
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.7617108665625
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.632669178589744
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.978483352166667
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.781738140601266
12 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.623189590291045
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.772069692150538
13 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.715772980189602
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.723150613606557
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.981309872025316
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.731382711036585
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.858298719153005
17 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.75779255871875
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_X" -0.992357467708333
18 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.976198165666667
18 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.830920002934132
19 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.618836206634444
20 "LAYING" "Time_Body_Gyro_Jerk_Stddev_X" -0.653186069490385
20 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.733941115257576
21 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.792483156720588
22 "SITTING" "Time_Body_Gyro_Jerk_Stddev_X" -0.760885591313131
22 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.625212511333333
23 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.728692138333333
24 "LAYING" "Time_Body_Gyro_Jerk_Stddev_X" -0.764490030609974
25 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.768682473178484
26 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.732321370690816
27 "LAYING" "Time_Body_Gyro_Jerk_Stddev_X" -0.776155496711409
27 "STANDING" "Time_Body_Gyro_Jerk_Stddev_X" -0.992694551282051
28 "LAYING" "Time_Body_Gyro_Jerk_Stddev_X" -0.720515676293194
29 "LAYING" "Time_Body_Gyro_Jerk_Stddev_X" -0.736117664139535
30 "LAYING" "Time_Body_Gyro_Jerk_Stddev_X" -0.780636429556136
1 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.634472244550432
2 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.783595466728477
3 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.842659862111437
4 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.911436316752577
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.888412003333333
5 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.774114270364238
6 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.82004406309322
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.300014548011236
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.674920114957468
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.683086930288968
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.773273878854167
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.713441119059829
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.983924353
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.868377254082279
12 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.786312781716418
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.829185586182796
13 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.718988591831804
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.60583333504918
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.982321302658228
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.853956592073171
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.86957312057377
17 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.80093311453125
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Y" -0.993025651041667
18 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.991806091
18 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.874371824640719
19 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.725991380623889
20 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.643573137512821
20 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.716353299126263
21 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.815859336004902
22 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.898549452979798
22 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.797747537235772
23 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.546043593651882
24 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.792718702440945
25 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.902628080757946
26 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.836112175331633
27 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.796468156174497
27 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.993396012564103
28 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.825038783246073
29 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.853639613139535
30 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Y" -0.79894807305483
1 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.664591977786455
2 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.674611933293046
3 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.743028500565982
4 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.790578254329897
4 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.681795418349593
5 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.564680771249007
6 "WALKING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.70638507157161
6 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.0509923894251685
7 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.750808705594156
8 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.695970301754448
9 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.744656038298611
10 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.611026435705128
10 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.982318139166667
11 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.795490882468354
12 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.71311417830597
12 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.775458577365591
13 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.712716428498471
14 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.525451416913115
14 "WALKING_UPSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.986841167088608
15 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.795626198384146
16 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.837039926065574
17 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.7804575046875
17 "WALKING_DOWNSTAIRS" "Time_Body_Gyro_Jerk_Stddev_Z" -0.993543291041667
18 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.982765702666667
18 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.825666964760479
19 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.686684583831583
20 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.536900063648718
20 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.715358641818182
21 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.812017312181373
22 "SITTING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.790942774393939
22 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.663925946674797
23 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.740518145887097
24 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.796816516614173
25 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.831848667286064
26 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.773101524821429
27 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.727982409261745
27 "STANDING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.992933121025641
28 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.769755981125654
29 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.770221314302326
30 "LAYING" "Time_Body_Gyro_Jerk_Stddev_Z" -0.76322854691906
1 "WALKING" "Time_Body_Acc_Mag_Mean" -0.453632943768818
2 "WALKING" "Time_Body_Acc_Mag_Mean" -0.535281800541722
3 "WALKING" "Time_Body_Acc_Mag_Mean" -0.563140802770059
4 "WALKING" "Time_Body_Acc_Mag_Mean" -0.637532979814948
4 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.441789745892683
5 "WALKING" "Time_Body_Acc_Mag_Mean" -0.460866415568709
6 "WALKING" "Time_Body_Acc_Mag_Mean" -0.619147950475381
6 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.0554082692382022
7 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.511312036747403
8 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.468522592843416
9 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.505183470509188
10 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Mean" -0.384739666615641
10 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.9617663145
11 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.542825032813608
12 "SITTING" "Time_Body_Acc_Mag_Mean" -0.485419876919403
12 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Mean" -0.613018446822043
13 "SITTING" "Time_Body_Acc_Mag_Mean" -0.539871637249541
14 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Mean" -0.29092762277541
14 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Mean" -0.954651726708861
15 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Mean" -0.527285352000488
16 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Mean" -0.616131116889044
17 "SITTING" "Time_Body_Acc_Mag_Mean" -0.506906000020438
17 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Mean" -0.97810887125
18 "SITTING" "Time_Body_Acc_Mag_Mean" -0.963685834333333
18 "STANDING" "Time_Body_Acc_Mag_Mean" -0.630947459700599
19 "SITTING" "Time_Body_Acc_Mag_Mean" -0.531507362111361
20 "LAYING" "Time_Body_Acc_Mag_Mean" -0.452429326099846
20 "STANDING" "Time_Body_Acc_Mag_Mean" -0.56833411675101
21 "SITTING" "Time_Body_Acc_Mag_Mean" -0.620309259553676
22 "SITTING" "Time_Body_Acc_Mag_Mean" -0.597799544011717
22 "STANDING" "Time_Body_Acc_Mag_Mean" -0.353264495414634
23 "STANDING" "Time_Body_Acc_Mag_Mean" -0.532754757205108
24 "LAYING" "Time_Body_Acc_Mag_Mean" -0.620032665162467
25 "STANDING" "Time_Body_Acc_Mag_Mean" -0.583377749713936
26 "STANDING" "Time_Body_Acc_Mag_Mean" -0.600932264175765
27 "LAYING" "Time_Body_Acc_Mag_Mean" -0.535726883050671
27 "STANDING" "Time_Body_Acc_Mag_Mean" -0.980278693846154
28 "LAYING" "Time_Body_Acc_Mag_Mean" -0.610030902501309
29 "LAYING" "Time_Body_Acc_Mag_Mean" -0.553585593347965
30 "LAYING" "Time_Body_Acc_Mag_Mean" -0.538131194183003
1 "WALKING" "Time_Body_Acc_Mag_Stddev" -0.497096402038329
2 "WALKING" "Time_Body_Acc_Mag_Stddev" -0.552812545643709
3 "WALKING" "Time_Body_Acc_Mag_Stddev" -0.591224780306452
4 "WALKING" "Time_Body_Acc_Mag_Stddev" -0.670122122716495
4 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.50629736504065
5 "WALKING" "Time_Body_Acc_Mag_Stddev" -0.52162345171192
6 "WALKING" "Time_Body_Acc_Mag_Stddev" -0.626787109835169
6 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.104608866786517
7 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.510669879158539
8 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.554038979266192
9 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.553038255314792
10 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.44358190387041
10 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.942239747
11 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.612882270912658
12 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.509050737147015
12 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.621456341182258
13 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.597230982062691
14 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.321676687545492
14 "WALKING_UPSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.944706586962025
15 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.557147874176037
16 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.661719690491803
17 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.585287408546562
17 "WALKING_DOWNSTAIRS" "Time_Body_Acc_Mag_Stddev" -0.97465493875
18 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.964222192
18 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.665011683643713
19 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.599552767486306
20 "LAYING" "Time_Body_Acc_Mag_Stddev" -0.519017420878205
20 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.614326377454545
21 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.6601960145
22 "SITTING" "Time_Body_Acc_Mag_Stddev" -0.674728311182828
22 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.469146190154634
23 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.56557562579215
24 "LAYING" "Time_Body_Acc_Mag_Stddev" -0.650862147810236
25 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.659015505611247
26 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.620355788665816
27 "LAYING" "Time_Body_Acc_Mag_Stddev" -0.600445866154362
27 "STANDING" "Time_Body_Acc_Mag_Stddev" -0.973689910897436
28 "LAYING" "Time_Body_Acc_Mag_Stddev" -0.635821226515969
29 "LAYING" "Time_Body_Acc_Mag_Stddev" -0.579067216088081
30 "LAYING" "Time_Body_Acc_Mag_Stddev" -0.588158111633681
1 "WALKING" "Time_Gravity_Acc_Mag_Mean" -0.453632943768818
2 "WALKING" "Time_Gravity_Acc_Mag_Mean" -0.535281800541722
3 "WALKING" "Time_Gravity_Acc_Mag_Mean" -0.563140802770059
4 "WALKING" "Time_Gravity_Acc_Mag_Mean" -0.637532979814948
4 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.441789745892683
5 "WALKING" "Time_Gravity_Acc_Mag_Mean" -0.460866415568709
6 "WALKING" "Time_Gravity_Acc_Mag_Mean" -0.619147950475381
6 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.0554082692382022
7 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.511312036747403
8 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.468522592843416
9 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.505183470509188
10 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.384739666615641
10 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.9617663145
11 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.542825032813608
12 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.485419876919403
12 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.613018446822043
13 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.539871637249541
14 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.29092762277541
14 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.954651726708861
15 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.527285352000488
16 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.616131116889044
17 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.506906000020438
17 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Mean" -0.97810887125
18 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.963685834333333
18 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.630947459700599
19 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.531507362111361
20 "LAYING" "Time_Gravity_Acc_Mag_Mean" -0.452429326099846
20 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.56833411675101
21 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.620309259553676
22 "SITTING" "Time_Gravity_Acc_Mag_Mean" -0.597799544011717
22 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.353264495414634
23 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.532754757205108
24 "LAYING" "Time_Gravity_Acc_Mag_Mean" -0.620032665162467
25 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.583377749713936
26 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.600932264175765
27 "LAYING" "Time_Gravity_Acc_Mag_Mean" -0.535726883050671
27 "STANDING" "Time_Gravity_Acc_Mag_Mean" -0.980278693846154
28 "LAYING" "Time_Gravity_Acc_Mag_Mean" -0.610030902501309
29 "LAYING" "Time_Gravity_Acc_Mag_Mean" -0.553585593347965
30 "LAYING" "Time_Gravity_Acc_Mag_Mean" -0.538131194183003
1 "WALKING" "Time_Gravity_Acc_Mag_Stddev" -0.497096402038329
2 "WALKING" "Time_Gravity_Acc_Mag_Stddev" -0.552812545643709
3 "WALKING" "Time_Gravity_Acc_Mag_Stddev" -0.591224780306452
4 "WALKING" "Time_Gravity_Acc_Mag_Stddev" -0.670122122716495
4 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.50629736504065
5 "WALKING" "Time_Gravity_Acc_Mag_Stddev" -0.52162345171192
6 "WALKING" "Time_Gravity_Acc_Mag_Stddev" -0.626787109835169
6 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.104608866786517
7 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.510669879158539
8 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.554038979266192
9 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.553038255314792
10 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.44358190387041
10 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.942239747
11 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.612882270912658
12 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.509050737147015
12 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.621456341182258
13 "SITTING" "Time_Gravity_Acc_Mag_Stddev" -0.597230982062691
14 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.321676687545492
14 "WALKING_UPSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.944706586962025
15 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.557147874176037
16 "WALKING_DOWNSTAIRS" "Time_Gravity_Acc_Mag_Stddev" -0.661719690491803
